Country Name,Country Code,Indicator Name,2023
Faroe Islands,FRO,Urban population (% of total population),42.987
Fiji,FJI,Age dependency ratio (% of working-age population),50.89411964483399
Fiji,FJI,"Central government debt, total (% of GDP)",0.0
Fiji,FJI,CPIA gender equality rating (1=low to 6=high),4.0
Fiji,FJI,"Energy imports, net (% of energy use)",0.0
Fiji,FJI,GDP growth (annual %),7.524290882372924
Fiji,FJI,GDP per capita growth (annual %),6.974769729483015
Fiji,FJI,"Inflation, GDP deflator (annual %)",4.099576358343057
Fiji,FJI,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Fiji,FJI,Military expenditure (% of GDP),0.0
Fiji,FJI,"Official exchange rate (LCU per US$, period average)",2.250125
Fiji,FJI,"Population, female (% of total population)",50.3701259001564
Fiji,FJI,Real interest rate (%),0.8368185155530975
Fiji,FJI,Trade (% of GDP),58.5116196221062
Fiji,FJI,"Unemployment, male (% of male labor force) (national estimate)",0.0
Fiji,FJI,Urban population (% of total population),58.713
Finland,FIN,Age dependency ratio (% of working-age population),62.6357187918865
Finland,FIN,"Central government debt, total (% of GDP)",0.0
Finland,FIN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Finland,FIN,"Energy imports, net (% of energy use)",0.0
Finland,FIN,GDP growth (annual %),-1.1639628152219783
Finland,FIN,GDP per capita growth (annual %),-1.6561153609775945
Finland,FIN,"Inflation, GDP deflator (annual %)",3.913517347295127
Finland,FIN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Finland,FIN,Military expenditure (% of GDP),0.0
Finland,FIN,"Official exchange rate (LCU per US$, period average)",0.0
Finland,FIN,"Population, female (% of total population)",50.581591113025
Finland,FIN,Real interest rate (%),0.0
Finland,FIN,Trade (% of GDP),85.33367481340554
Finland,FIN,"Unemployment, male (% of male labor force) (national estimate)",7.847
Finland,FIN,Urban population (% of total population),85.773
France,FRA,Age dependency ratio (% of working-age population),62.69135908414521
France,FRA,"Central government debt, total (% of GDP)",0.0
France,FRA,CPIA gender equality rating (1=low to 6=high),3.27702702702703
France,FRA,"Energy imports, net (% of energy use)",0.0
France,FRA,GDP growth (annual %),0.9364875026714828
France,FRA,GDP per capita growth (annual %),0.6076491863970261
France,FRA,"Inflation, GDP deflator (annual %)",5.30357175264875
France,FRA,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
France,FRA,Military expenditure (% of GDP),0.0
France,FRA,"Official exchange rate (LCU per US$, period average)",0.0
France,FRA,"Population, female (% of total population)",51.5309189487273
France,FRA,Real interest rate (%),0.0
France,FRA,Trade (% of GDP),70.55955479319313
France,FRA,"Unemployment, male (% of male labor force) (national estimate)",7.458
France,FRA,Urban population (% of total population),81.777
French Polynesia,PYF,Age dependency ratio (% of working-age population),43.799522233532656
French Polynesia,PYF,"Central government debt, total (% of GDP)",0.0
French Polynesia,PYF,CPIA gender equality rating (1=low to 6=high),3.27702702702703
French Polynesia,PYF,"Energy imports, net (% of energy use)",0.0
French Polynesia,PYF,GDP growth (annual %),2.83350870346004
French Polynesia,PYF,GDP per capita growth (annual %),1.9164564208221
French Polynesia,PYF,"Inflation, GDP deflator (annual %)",4.75854916721366
French Polynesia,PYF,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
French Polynesia,PYF,Military expenditure (% of GDP),0.0
French Polynesia,PYF,"Official exchange rate (LCU per US$, period average)",110.34717131744
French Polynesia,PYF,"Population, female (% of total population)",49.3963389039478
French Polynesia,PYF,Real interest rate (%),0.0
French Polynesia,PYF,Trade (% of GDP),58.5116196221062
French Polynesia,PYF,"Unemployment, male (% of male labor force) (national estimate)",0.0
French Polynesia,PYF,Urban population (% of total population),62.288
Gabon,GAB,Age dependency ratio (% of working-age population),68.64549539154868
Gabon,GAB,"Central government debt, total (% of GDP)",0.0
Gabon,GAB,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Gabon,GAB,"Energy imports, net (% of energy use)",0.0
Gabon,GAB,GDP growth (annual %),2.4458808311946854
Gabon,GAB,GDP per capita growth (annual %),0.2177720091258947
Gabon,GAB,"Inflation, GDP deflator (annual %)",-9.964011078339992
Gabon,GAB,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Gabon,GAB,Military expenditure (% of GDP),0.0
Gabon,GAB,"Official exchange rate (LCU per US$, period average)",606.569750165917
Gabon,GAB,"Population, female (% of total population)",49.201259825788
Gabon,GAB,Real interest rate (%),0.0
Gabon,GAB,Trade (% of GDP),91.47866671085971
Gabon,GAB,"Unemployment, male (% of male labor force) (national estimate)",0.0
Gabon,GAB,Urban population (% of total population),91.029
"Gambia, The",GMB,Age dependency ratio (% of working-age population),77.64734777947811
"Gambia, The",GMB,"Central government debt, total (% of GDP)",0.0
"Gambia, The",GMB,CPIA gender equality rating (1=low to 6=high),3.5
"Gambia, The",GMB,"Energy imports, net (% of energy use)",0.0
"Gambia, The",GMB,GDP growth (annual %),4.797508951861644
"Gambia, The",GMB,GDP per capita growth (annual %),2.4134034484244467
"Gambia, The",GMB,"Inflation, GDP deflator (annual %)",15.601904385486163
"Gambia, The",GMB,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
"Gambia, The",GMB,Military expenditure (% of GDP),0.0
"Gambia, The",GMB,"Official exchange rate (LCU per US$, period average)",61.0963330077956
"Gambia, The",GMB,"Population, female (% of total population)",50.2098897453338
"Gambia, The",GMB,Real interest rate (%),4.453296545485093
"Gambia, The",GMB,Trade (% of GDP),42.43600249606315
"Gambia, The",GMB,"Unemployment, male (% of male labor force) (national estimate)",7.18
"Gambia, The",GMB,Urban population (% of total population),64.472
Georgia,GEO,Age dependency ratio (% of working-age population),57.12962626205385
Georgia,GEO,"Central government debt, total (% of GDP)",0.0
Georgia,GEO,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Georgia,GEO,"Energy imports, net (% of energy use)",0.0
Georgia,GEO,GDP growth (annual %),7.832201215278303
Georgia,GEO,GDP per capita growth (annual %),7.7456854670370205
Georgia,GEO,"Inflation, GDP deflator (annual %)",2.948099536211515
Georgia,GEO,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Georgia,GEO,Military expenditure (% of GDP),0.0
Georgia,GEO,"Official exchange rate (LCU per US$, period average)",2.62795833333333
Georgia,GEO,"Population, female (% of total population)",53.3969605188927
Georgia,GEO,Real interest rate (%),10.26012185885291
Georgia,GEO,Trade (% of GDP),107.15117916850076
Georgia,GEO,"Unemployment, male (% of male labor force) (national estimate)",0.0
Georgia,GEO,Urban population (% of total population),60.727
Germany,DEU,Age dependency ratio (% of working-age population),57.991897185976114
Germany,DEU,"Central government debt, total (% of GDP)",0.0
Germany,DEU,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Germany,DEU,"Energy imports, net (% of energy use)",0.0
Germany,DEU,GDP growth (annual %),-0.2664384100909132
Germany,DEU,GDP per capita growth (annual %),0.3538844633498712
Germany,DEU,"Inflation, GDP deflator (annual %)",6.142916530247717
Germany,DEU,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Germany,DEU,Military expenditure (% of GDP),0.0
Germany,DEU,"Official exchange rate (LCU per US$, period average)",0.0
Germany,DEU,"Population, female (% of total population)",50.6248191047309
Germany,DEU,Real interest rate (%),0.0
Germany,DEU,Trade (% of GDP),82.79910644957054
Germany,DEU,"Unemployment, male (% of male labor force) (national estimate)",3.271
Germany,DEU,Urban population (% of total population),77.765
Ghana,GHA,Age dependency ratio (% of working-age population),66.14258125876678
Ghana,GHA,"Central government debt, total (% of GDP)",0.0
Ghana,GHA,CPIA gender equality rating (1=low to 6=high),4.0
Ghana,GHA,"Energy imports, net (% of energy use)",0.0
Ghana,GHA,GDP growth (annual %),2.9447858308222123
Ghana,GHA,GDP per capita growth (annual %),0.9986101276737998
Ghana,GHA,"Inflation, GDP deflator (annual %)",33.07982505329542
Ghana,GHA,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Ghana,GHA,Military expenditure (% of GDP),0.0
Ghana,GHA,"Official exchange rate (LCU per US$, period average)",11.0204083333333
Ghana,GHA,"Population, female (% of total population)",50.0485735816659
Ghana,GHA,Real interest rate (%),0.0
Ghana,GHA,Trade (% of GDP),69.0365894796481
Ghana,GHA,"Unemployment, male (% of male labor force) (national estimate)",0.0
Ghana,GHA,Urban population (% of total population),59.238
Gibraltar,GIB,Age dependency ratio (% of working-age population),54.47098976109215
Gibraltar,GIB,"Central government debt, total (% of GDP)",0.0
Gibraltar,GIB,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Gibraltar,GIB,"Energy imports, net (% of energy use)",0.0
Gibraltar,GIB,GDP growth (annual %),2.83350870346004
Gibraltar,GIB,GDP per capita growth (annual %),1.9164564208221
Gibraltar,GIB,"Inflation, GDP deflator (annual %)",4.75854916721366
Gibraltar,GIB,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Gibraltar,GIB,Military expenditure (% of GDP),0.0
Gibraltar,GIB,"Official exchange rate (LCU per US$, period average)",0.804538906734353
Gibraltar,GIB,"Population, female (% of total population)",50.2352421304359
Gibraltar,GIB,Real interest rate (%),0.0
Gibraltar,GIB,Trade (% of GDP),58.5116196221062
Gibraltar,GIB,"Unemployment, male (% of male labor force) (national estimate)",0.0
Gibraltar,GIB,Urban population (% of total population),100.0
Greece,GRC,Age dependency ratio (% of working-age population),58.90624923643792
Greece,GRC,"Central government debt, total (% of GDP)",0.0
Greece,GRC,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Greece,GRC,"Energy imports, net (% of energy use)",0.0
Greece,GRC,GDP growth (annual %),2.332123882569803
Greece,GRC,GDP per capita growth (annual %),2.639879819551055
Greece,GRC,"Inflation, GDP deflator (annual %)",5.874562668055461
Greece,GRC,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Greece,GRC,Military expenditure (% of GDP),0.0
Greece,GRC,"Official exchange rate (LCU per US$, period average)",0.0
Greece,GRC,"Population, female (% of total population)",51.5645849791876
Greece,GRC,Real interest rate (%),0.0
Greece,GRC,Trade (% of GDP),92.1562900262242
Greece,GRC,"Unemployment, male (% of male labor force) (national estimate)",8.427
Greece,GRC,Urban population (% of total population),80.673
Greenland,GRL,Age dependency ratio (% of working-age population),44.76464448461088
Greenland,GRL,"Central government debt, total (% of GDP)",0.0
Greenland,GRL,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Greenland,GRL,"Energy imports, net (% of energy use)",0.0
Greenland,GRL,GDP growth (annual %),2.83350870346004
Greenland,GRL,GDP per capita growth (annual %),1.9164564208221
Greenland,GRL,"Inflation, GDP deflator (annual %)",4.75854916721366
Greenland,GRL,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Greenland,GRL,Military expenditure (% of GDP),0.0
Greenland,GRL,"Official exchange rate (LCU per US$, period average)",0.0
Greenland,GRL,"Population, female (% of total population)",47.3561861845752
Greenland,GRL,Real interest rate (%),0.0
Greenland,GRL,Trade (% of GDP),58.5116196221062
Greenland,GRL,"Unemployment, male (% of male labor force) (national estimate)",0.0
Greenland,GRL,Urban population (% of total population),87.94
Grenada,GRD,Age dependency ratio (% of working-age population),46.44827198018688
Grenada,GRD,"Central government debt, total (% of GDP)",0.0
Grenada,GRD,CPIA gender equality rating (1=low to 6=high),3.5
Grenada,GRD,"Energy imports, net (% of energy use)",0.0
Grenada,GRD,GDP growth (annual %),3.5661286177365525
Grenada,GRD,GDP per capita growth (annual %),3.417521161293749
Grenada,GRD,"Inflation, GDP deflator (annual %)",3.823033409955997
Grenada,GRD,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Grenada,GRD,Military expenditure (% of GDP),0.0
Grenada,GRD,"Official exchange rate (LCU per US$, period average)",2.7
Grenada,GRD,"Population, female (% of total population)",49.8236263783193
Grenada,GRD,Real interest rate (%),2.992578802601291
Grenada,GRD,Trade (% of GDP),58.5116196221062
Grenada,GRD,"Unemployment, male (% of male labor force) (national estimate)",0.0
Grenada,GRD,Urban population (% of total population),37.059
Guam,GUM,Age dependency ratio (% of working-age population),61.6468943556686
Guam,GUM,"Central government debt, total (% of GDP)",0.0
Guam,GUM,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Guam,GUM,"Energy imports, net (% of energy use)",0.0
Guam,GUM,GDP growth (annual %),2.83350870346004
Guam,GUM,GDP per capita growth (annual %),1.9164564208221
Guam,GUM,"Inflation, GDP deflator (annual %)",4.75854916721366
Guam,GUM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Guam,GUM,Military expenditure (% of GDP),0.0
Guam,GUM,"Official exchange rate (LCU per US$, period average)",0.0
Guam,GUM,"Population, female (% of total population)",49.3012305788946
Guam,GUM,Real interest rate (%),0.0
Guam,GUM,Trade (% of GDP),58.5116196221062
Guam,GUM,"Unemployment, male (% of male labor force) (national estimate)",0.0
Guam,GUM,Urban population (% of total population),95.166
Guatemala,GTM,Age dependency ratio (% of working-age population),58.4095417496558
Guatemala,GTM,"Central government debt, total (% of GDP)",0.0
Guatemala,GTM,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Guatemala,GTM,"Energy imports, net (% of energy use)",0.0
Guatemala,GTM,GDP growth (annual %),3.5267921416682384
Guatemala,GTM,GDP per capita growth (annual %),1.944825788184218
Guatemala,GTM,"Inflation, GDP deflator (annual %)",6.642278016352421
Guatemala,GTM,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Guatemala,GTM,Military expenditure (% of GDP),0.0
Guatemala,GTM,"Official exchange rate (LCU per US$, period average)",7.83197416666667
Guatemala,GTM,"Population, female (% of total population)",50.4050077578624
Guatemala,GTM,Real interest rate (%),4.988067349328949
Guatemala,GTM,Trade (% of GDP),48.18845182485285
Guatemala,GTM,"Unemployment, male (% of male labor force) (national estimate)",1.935
Guatemala,GTM,Urban population (% of total population),53.098
Guinea,GIN,Age dependency ratio (% of working-age population),80.77951401067875
Guinea,GIN,"Central government debt, total (% of GDP)",0.0
Guinea,GIN,CPIA gender equality rating (1=low to 6=high),3.0
Guinea,GIN,"Energy imports, net (% of energy use)",0.0
Guinea,GIN,GDP growth (annual %),6.744934446308861
Guinea,GIN,GDP per capita growth (annual %),4.148971605704887
Guinea,GIN,"Inflation, GDP deflator (annual %)",3.921978885188622
Guinea,GIN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Guinea,GIN,Military expenditure (% of GDP),0.0
Guinea,GIN,"Official exchange rate (LCU per US$, period average)",0.0
Guinea,GIN,"Population, female (% of total population)",50.5567399823456
Guinea,GIN,Real interest rate (%),0.0
Guinea,GIN,Trade (% of GDP),90.54244860072497
Guinea,GIN,"Unemployment, male (% of male labor force) (national estimate)",0.0
Guinea,GIN,Urban population (% of total population),38.085
Guinea-Bissau,GNB,Age dependency ratio (% of working-age population),73.56566890850587
Guinea-Bissau,GNB,"Central government debt, total (% of GDP)",0.0
Guinea-Bissau,GNB,CPIA gender equality rating (1=low to 6=high),2.5
Guinea-Bissau,GNB,"Energy imports, net (% of energy use)",0.0
Guinea-Bissau,GNB,GDP growth (annual %),5.19926829741253
Guinea-Bissau,GNB,GDP per capita growth (annual %),2.8635575629210024
Guinea-Bissau,GNB,"Inflation, GDP deflator (annual %)",5.390392867578669
Guinea-Bissau,GNB,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Guinea-Bissau,GNB,Military expenditure (% of GDP),0.0
Guinea-Bissau,GNB,"Official exchange rate (LCU per US$, period average)",606.569750165917
Guinea-Bissau,GNB,"Population, female (% of total population)",50.5978624814126
Guinea-Bissau,GNB,Real interest rate (%),0.0
Guinea-Bissau,GNB,Trade (% of GDP),42.033826277741206
Guinea-Bissau,GNB,"Unemployment, male (% of male labor force) (national estimate)",0.0
Guinea-Bissau,GNB,Urban population (% of total population),45.466
Guyana,GUY,Age dependency ratio (% of working-age population),55.7699884070538
Guyana,GUY,"Central government debt, total (% of GDP)",0.0
Guyana,GUY,CPIA gender equality rating (1=low to 6=high),3.0
Guyana,GUY,"Energy imports, net (% of energy use)",0.0
Guyana,GUY,GDP growth (annual %),33.80261709218175
Guyana,GUY,GDP per capita growth (annual %),33.03900500121492
Guyana,GUY,"Inflation, GDP deflator (annual %)",-12.867526133710456
Guyana,GUY,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Guyana,GUY,Military expenditure (% of GDP),0.0
Guyana,GUY,"Official exchange rate (LCU per US$, period average)",208.5
Guyana,GUY,"Population, female (% of total population)",51.2972059156317
Guyana,GUY,Real interest rate (%),24.37957421742496
Guyana,GUY,Trade (% of GDP),58.5116196221062
Guyana,GUY,"Unemployment, male (% of male labor force) (national estimate)",0.0
Guyana,GUY,Urban population (% of total population),27.162
Haiti,HTI,Age dependency ratio (% of working-age population),56.71610657084916
Haiti,HTI,"Central government debt, total (% of GDP)",0.0
Haiti,HTI,CPIA gender equality rating (1=low to 6=high),2.5
Haiti,HTI,"Energy imports, net (% of energy use)",0.0
Haiti,HTI,GDP growth (annual %),-1.8638842025483768
Haiti,HTI,GDP per capita growth (annual %),-2.9921284376233217
Haiti,HTI,"Inflation, GDP deflator (annual %)",31.511963144897493
Haiti,HTI,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Haiti,HTI,Military expenditure (% of GDP),0.0
Haiti,HTI,"Official exchange rate (LCU per US$, period average)",141.035912702189
Haiti,HTI,"Population, female (% of total population)",50.4907540328173
Haiti,HTI,Real interest rate (%),-13.153021264820136
Haiti,HTI,Trade (% of GDP),30.78542369953594
Haiti,HTI,"Unemployment, male (% of male labor force) (national estimate)",0.0
Haiti,HTI,Urban population (% of total population),59.656
Honduras,HND,Age dependency ratio (% of working-age population),54.53293020167374
Honduras,HND,"Central government debt, total (% of GDP)",0.0
Honduras,HND,CPIA gender equality rating (1=low to 6=high),3.5
Honduras,HND,"Energy imports, net (% of energy use)",0.0
Honduras,HND,GDP growth (annual %),3.58260362632656
Honduras,HND,GDP per capita growth (annual %),1.8215384858479384
Honduras,HND,"Inflation, GDP deflator (annual %)",6.1785877403702045
Honduras,HND,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Honduras,HND,Military expenditure (% of GDP),0.0
Honduras,HND,"Official exchange rate (LCU per US$, period average)",24.6016468236818
Honduras,HND,"Population, female (% of total population)",49.6498353992931
Honduras,HND,Real interest rate (%),7.741723450449452
Honduras,HND,Trade (% of GDP),97.95347846862587
Honduras,HND,"Unemployment, male (% of male labor force) (national estimate)",4.488
Honduras,HND,Urban population (% of total population),60.212
"Hong Kong SAR, China",HKG,Age dependency ratio (% of working-age population),47.80715423420886
"Hong Kong SAR, China",HKG,"Central government debt, total (% of GDP)",0.0
"Hong Kong SAR, China",HKG,CPIA gender equality rating (1=low to 6=high),3.27702702702703
"Hong Kong SAR, China",HKG,"Energy imports, net (% of energy use)",0.0
"Hong Kong SAR, China",HKG,GDP growth (annual %),3.276526256318576
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),0.672720575833921
"Hong Kong SAR, China",HKG,"Inflation, GDP deflator (annual %)",2.777749052229254
"Hong Kong SAR, China",HKG,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
"Hong Kong SAR, China",HKG,Military expenditure (% of GDP),0.0
"Hong Kong SAR, China",HKG,"Official exchange rate (LCU per US$, period average)",7.82958333333333
"Hong Kong SAR, China",HKG,"Population, female (% of total population)",54.9208798809685
"Hong Kong SAR, China",HKG,Real interest rate (%),2.9121909252780624
"Hong Kong SAR, China",HKG,Trade (% of GDP),352.798647438071
"Hong Kong SAR, China",HKG,"Unemployment, male (% of male labor force) (national estimate)",3.487
"Hong Kong SAR, China",HKG,Urban population (% of total population),100.0
Hungary,HUN,Age dependency ratio (% of working-age population),54.57034804564636
Hungary,HUN,"Central government debt, total (% of GDP)",0.0
Hungary,HUN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Hungary,HUN,"Energy imports, net (% of energy use)",0.0
Hungary,HUN,GDP growth (annual %),-0.9076859561402416
Hungary,HUN,GDP per capita growth (annual %),-0.3685255434602652
Hungary,HUN,"Inflation, GDP deflator (annual %)",14.749005135155556
Hungary,HUN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Hungary,HUN,Military expenditure (% of GDP),0.0
Hungary,HUN,"Official exchange rate (LCU per US$, period average)",353.088333333333
Hungary,HUN,"Population, female (% of total population)",52.0146930825008
Hungary,HUN,Real interest rate (%),0.4819886518490585
Hungary,HUN,Trade (% of GDP),157.29622388614686
Hungary,HUN,"Unemployment, male (% of male labor force) (national estimate)",4.07
Hungary,HUN,Urban population (% of total population),72.864
Iceland,ISL,Age dependency ratio (% of working-age population),50.15976148393032
Iceland,ISL,"Central government debt, total (% of GDP)",81.0578812308369
Iceland,ISL,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Iceland,ISL,"Energy imports, net (% of energy use)",0.0
Iceland,ISL,GDP growth (annual %),5.03717943960838
Iceland,ISL,GDP per capita growth (annual %),2.0074225623268944
Iceland,ISL,"Inflation, GDP deflator (annual %)",5.699492127189259
Iceland,ISL,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Iceland,ISL,Military expenditure (% of GDP),0.0
Iceland,ISL,"Official exchange rate (LCU per US$, period average)",137.942952429967
Iceland,ISL,"Population, female (% of total population)",48.8001795860232
Iceland,ISL,Real interest rate (%),5.517036902811386
Iceland,ISL,Trade (% of GDP),86.79464893651264
Iceland,ISL,"Unemployment, male (% of male labor force) (national estimate)",3.866
Iceland,ISL,Urban population (% of total population),94.042
India,IND,Age dependency ratio (% of working-age population),47.01321811206219
India,IND,"Central government debt, total (% of GDP)",0.0
India,IND,CPIA gender equality rating (1=low to 6=high),3.27702702702703
India,IND,"Energy imports, net (% of energy use)",0.0
India,IND,GDP growth (annual %),8.152936310904096
India,IND,GDP per capita growth (annual %),7.201839391033445
India,IND,"Inflation, GDP deflator (annual %)",1.3340506556320832
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",77.0
India,IND,Military expenditure (% of GDP),0.0
India,IND,"Official exchange rate (LCU per US$, period average)",82.5992764460784
India,IND,"Population, female (% of total population)",48.4111710543389
India,IND,Real interest rate (%),0.0
India,IND,Trade (% of GDP),45.92185021644292
India,IND,"Unemployment, male (% of male labor force) (national estimate)",4.222
India,IND,Urban population (% of total population),36.364
Indonesia,IDN,Age dependency ratio (% of working-age population),47.02245688411536
Indonesia,IDN,"Central government debt, total (% of GDP)",0.0
Indonesia,IDN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Indonesia,IDN,"Energy imports, net (% of energy use)",0.0
Indonesia,IDN,GDP growth (annual %),5.048105770672876
Indonesia,IDN,GDP per capita growth (annual %),4.166620161887423
Indonesia,IDN,"Inflation, GDP deflator (annual %)",1.5330736733458965
Indonesia,IDN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Indonesia,IDN,Military expenditure (% of GDP),0.0
Indonesia,IDN,"Official exchange rate (LCU per US$, period average)",15236.8846620506
Indonesia,IDN,"Population, female (% of total population)",49.7650226377485
Indonesia,IDN,Real interest rate (%),7.281955254410575
Indonesia,IDN,Trade (% of GDP),41.3156667619874
Indonesia,IDN,"Unemployment, male (% of male labor force) (national estimate)",3.453
Indonesia,IDN,Urban population (% of total population),58.572
"Iran, Islamic Rep.",IRN,Age dependency ratio (% of working-age population),44.414481053557004
"Iran, Islamic Rep.",IRN,"Central government debt, total (% of GDP)",0.0
"Iran, Islamic Rep.",IRN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
"Iran, Islamic Rep.",IRN,"Energy imports, net (% of energy use)",0.0
"Iran, Islamic Rep.",IRN,GDP growth (annual %),5.044890510618075
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),3.7876483450496607
"Iran, Islamic Rep.",IRN,"Inflation, GDP deflator (annual %)",30.49314012211872
"Iran, Islamic Rep.",IRN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
"Iran, Islamic Rep.",IRN,Military expenditure (% of GDP),0.0
"Iran, Islamic Rep.",IRN,"Official exchange rate (LCU per US$, period average)",42000.0
"Iran, Islamic Rep.",IRN,"Population, female (% of total population)",49.164265738438
"Iran, Islamic Rep.",IRN,Real interest rate (%),0.0
"Iran, Islamic Rep.",IRN,Trade (% of GDP),52.18017581144344
"Iran, Islamic Rep.",IRN,"Unemployment, male (% of male labor force) (national estimate)",0.0
"Iran, Islamic Rep.",IRN,Urban population (% of total population),77.257
Iraq,IRQ,Age dependency ratio (% of working-age population),68.03361995894562
Iraq,IRQ,"Central government debt, total (% of GDP)",0.0
Iraq,IRQ,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Iraq,IRQ,"Energy imports, net (% of energy use)",0.0
Iraq,IRQ,GDP growth (annual %),-2.935557739712209
Iraq,IRQ,GDP per capita growth (annual %),-5.096534528802394
Iraq,IRQ,"Inflation, GDP deflator (annual %)",-18.18941272188617
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Iraq,IRQ,Military expenditure (% of GDP),0.0
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",1312.5
Iraq,IRQ,"Population, female (% of total population)",49.8289692146361
Iraq,IRQ,Real interest rate (%),0.0
Iraq,IRQ,Trade (% of GDP),58.5116196221062
Iraq,IRQ,"Unemployment, male (% of male labor force) (national estimate)",0.0
Iraq,IRQ,Urban population (% of total population),71.599
Ireland,IRL,Age dependency ratio (% of working-age population),52.80880760992238
Ireland,IRL,"Central government debt, total (% of GDP)",0.0
Ireland,IRL,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Ireland,IRL,"Energy imports, net (% of energy use)",0.0
Ireland,IRL,GDP growth (annual %),-5.530007360955366
Ireland,IRL,GDP per capita growth (annual %),-8.055686002051246
Ireland,IRL,"Inflation, GDP deflator (annual %)",3.621871536587818
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Ireland,IRL,Military expenditure (% of GDP),0.0
Ireland,IRL,"Official exchange rate (LCU per US$, period average)",0.0
Ireland,IRL,"Population, female (% of total population)",50.4950803703399
Ireland,IRL,Real interest rate (%),0.0
Ireland,IRL,Trade (% of GDP),237.215881337618
Ireland,IRL,"Unemployment, male (% of male labor force) (national estimate)",4.357
Ireland,IRL,Urban population (% of total population),64.466
Isle of Man,IMN,Age dependency ratio (% of working-age population),59.3260766682442
Isle of Man,IMN,"Central government debt, total (% of GDP)",0.0
Isle of Man,IMN,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Isle of Man,IMN,"Energy imports, net (% of energy use)",0.0
Isle of Man,IMN,GDP growth (annual %),2.83350870346004
Isle of Man,IMN,GDP per capita growth (annual %),1.9164564208221
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",4.75854916721366
Isle of Man,IMN,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
Isle of Man,IMN,Military expenditure (% of GDP),0.0
Isle of Man,IMN,"Official exchange rate (LCU per US$, period average)",0.804538906734353
Isle of Man,IMN,"Population, female (% of total population)",50.4752512891191
Isle of Man,IMN,Real interest rate (%),0.0
Isle of Man,IMN,Trade (% of GDP),58.5116196221062
Isle of Man,IMN,"Unemployment, male (% of male labor force) (national estimate)",0.0
Isle of Man,IMN,Urban population (% of total population),53.482
Israel,ISR,Age dependency ratio (% of working-age population),66.7509542384286
Israel,ISR,"Central government debt, total (% of GDP)",0.0
Israel,ISR,CPIA gender equality rating (1=low to 6=high),3.27702702702703
Israel,ISR,"Energy imports, net (% of energy use)",0.0
Israel,ISR,GDP growth (annual %),2.423006910490116
Israel,ISR,GDP per capita growth (annual %),0.3328914321596841
Israel,ISR,"Inflation, GDP deflator (annual %)",4.266089440822654
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",87.3560028076172
